bbl,bin,jobnum,units,zonedistadj,parktype,reqspaces,waiverspaces,lat,long
5028730113,5159220,520119620,1.0,R3-2,required - low density,2,2,40.61642363,-74.07608315
5028730120,5170404,520119639,1.0,R3-2,required - low density,2,2,40.61596687,-74.07615914
5028730119,5170403,520119648,1.0,R3-2,required - low density,2,2,40.6159915,-74.07611143
5028730118,5159222,520119657,1.0,R3-2,required - low density,2,2,40.61601614,-74.07606372
5028730117,5170402,520119666,1.0,R3-2,required - low density,2,2,40.61604077,-74.076016
5028730116,5170401,520119675,1.0,R3-2,required - low density,2,2,40.6160654,-74.07596829
5028730115,5170400,520119684,1.0,R3-2,required - low density,2,2,40.61609003,-74.07592058
5028730114,5159224,520119693,1.0,R3-2,required - low density,2,2,40.61611512,-74.07587199
5028730121,5170405,520119700,1.0,R3-2,required - low density,2,2,40.61582841,-74.07590472
5028730122,5170406,520119719,1.0,R3-2,required - low density,2,2,40.61579484,-74.07586483
5028730123,5170407,520119728,1.0,R3-2,required - low density,2,2,40.61576126,-74.07582494
5028730124,5159225,520119737,1.0,R3-2,required - low density,2,2,40.61572769,-74.07578506
5080360054,5159460,520119764,2.0,R3A,required - low density,3,3,40.51652097,-74.23728279
5080360056,5159461,520119773,2.0,R3A,required - low density,3,3,40.51664434,-74.23717374
5080360058,5159462,520119782,2.0,R3A,required - low density,3,3,40.5165389,-74.23700197
5040860028,5170365,520119835,1.0,R3X,required - low density,2,2,40.56264153,-74.10171576
5065800009,5159251,520119951,1.0,R1-2,required - low density,2,2,40.52546047,-74.18811413
5007740019,5159458,520120164,1.0,R3-1,required - low density,2,2,40.604772,-74.132661
5007740018,5019785,520120173,1.0,R3-1,required - low density,2,2,40.60474055,-74.13267368
5007740017,5159459,520120182,1.0,R3-1,required - low density,2,2,40.6046042,-74.13265634
5007740016,5159479,520120191,1.0,R3-1,required - low density,2,2,40.604564,-74.132639
5061460193,5165008,520120217,2.0,R3X,required - low density,3,3,40.54662387,-74.20812323
5061460192,5165009,520120226,2.0,R3X,required - low density,3,3,40.54666826,-74.20794767
5061460191,5165010,520120235,2.0,R3X,required - low density,3,3,40.54671087,-74.20777523
5063010062,5159205,520120529,1.0,R3X,required - low density,2,2,40.54227631,-74.19042587
5046337502,5171660,520120627,6.0,R3-2,required - low density,9,9,40.551825,-74.146547
5024510100,5090769,520120823,10.0,R3-2,required - low density,15,15,40.5823161,-74.1562219
5035760046,5171971,520121458,2.0,R3X,required - low density,3,3,40.58193492,-74.10926849
5011780056,5161884,520121877,1.0,R3A,required - low density,2,0,40.62739426,-74.14893177
5011780055,5166997,520121886,1.0,R3A,required - low density,2,0,40.62740875,-74.14901389
5011310032,5026242,520121902,1.0,R3A,required - low density,2,0,40.63050456,-74.14208769
5068850065,5164078,520122073,2.0,R3X,required - low density,3,3,40.53685766,-74.20457917
5068850062,5171663,520122082,2.0,R3X,required - low density,3,3,40.53690514,-74.20441222
5023700238,5169122,520122162,1.0,R3-1,required - low density,2,2,40.587285,-74.148328
5023700239,5169121,520122171,1.0,R3-1,required - low density,2,2,40.58742,-74.148292
5011310033,5138777,520122572,1.0,R3A,required - low density,2,0,40.63051989,-74.14217251
5030660054,5167165,520122689,1.0,R1-2,required - low density,2,2,40.60956227,-74.06108804
5030660056,5045160,520122698,1.0,R1-2,required - low density,2,2,40.60963545,-74.0608978
5030660058,5159122,520122705,1.0,R1-2,required - low density,2,2,40.60971938,-74.06070187
5000400028,5000875,520123214,1.0,R3A,required - low density,2,0,40.64095942,-74.08325295
5028590184,5159331,520123599,1.0,R3-2,required - low density,2,2,40.610625,-74.068456
5028590183,5042943,520123606,1.0,R3-2,required - low density,2,2,40.61062836,-74.0684037
5062210059,5164358,520123615,2.0,R3-2,required - low density,3,3,40.54357902,-74.17605575
5062210058,5159366,520123624,2.0,R3-2,required - low density,3,3,40.54352046,-74.17593212
5000780075,5159263,520124151,2.0,R3X,required - low density,3,3,40.6435678,-74.10806711
5036710015,5159562,520124552,2.0,R3-1,required - low density,3,3,40.57972858,-74.0977698
5009390196,5023333,520125016,1.0,R2,required - low density,2,2,40.57939529,-74.11996208
5009390194,5159539,520125025,1.0,R2,required - low density,2,2,40.57945072,-74.11984027
5065230100,5158328,520125052,2.0,R3X,required - low density,3,3,40.53305483,-74.18442245
5065230113,5158327,520125061,2.0,R3X,required - low density,3,3,40.53311677,-74.18426407
5065230099,5170006,520125070,2.0,R3X,required - low density,3,3,40.53336541,-74.1845646
5065230102,5158340,520125089,2.0,R3X,required - low density,3,3,40.53372045,-74.1842422
5029960012,5158554,520125588,1.0,R3A,required - low density,2,2,40.60811393,-74.0794864
5029960011,5044235,520125597,2.0,R3A,required - low density,3,3,40.60806156,-74.07940816
5029960010,5158555,520125604,2.0,R3A,required - low density,3,3,40.60801056,-74.07931422
5029960009,5158556,520125613,2.0,R3A,required - low density,3,3,40.60797826,-74.07920926
5033440020,5166301,520125882,1.0,R3-2,required - low density,2,2,40.58714465,-74.09221492
5033440022,5159316,520125891,1.0,R3-2,required - low density,2,2,40.58711535,-74.09216004
5033440024,5166302,520125908,1.0,R3-2,required - low density,2,2,40.58708596,-74.09210527
5035637501,5051241,520126024,2.0,R3X,required - low density,3,3,40.58368637,-74.10754183
5026380105,5168452,520126113,1.0,R3A,required - low density,2,0,40.589298,-74.190436
5026380107,5160951,520126122,1.0,R3A,required - low density,2,0,40.58926793,-74.19036911
5026380109,5160950,520126131,1.0,R3A,required - low density,2,0,40.58922548,-74.19029928
5026380111,5160949,520126140,1.0,R3A,required - low density,2,0,40.58918149,-74.19022679
5063360055,5167912,520126346,1.0,R3X,required - low density,2,2,40.53907779,-74.19381162
5067120089,5082919,520126676,2.0,R3X,required - low density,3,3,40.52341182,-74.20120235
5054340032,5169151,520127096,2.0,R3A,required - low density,3,3,40.55182485,-74.15282658
5054340034,5159660,520127112,2.0,R3A,required - low density,3,3,40.55169969,-74.15280706
5063000055,5159434,520127764,2.0,R3X,required - low density,3,3,40.5417222,-74.18973874
5063000054,5159435,520127782,2.0,R3X,required - low density,3,3,40.54175848,-74.18960403
5009500150,5166854,520128139,1.0,R3-2,required - low density,2,2,40.57660786,-74.12530098
5009500148,5166853,520128148,1.0,R3-2,required - low density,2,2,40.57659602,-74.12514374
5009500147,5166852,520128157,1.0,R3-2,required - low density,2,2,40.57656904,-74.12497732
5009500146,5166851,520128166,1.0,R3-2,required - low density,2,2,40.57652553,-74.12481115
5009500145,5166850,520128175,1.0,R3-2,required - low density,2,2,40.57649035,-74.12462848
5036120043,5161862,520128353,2.0,R3X,required - low density,3,3,40.57581035,-74.10898452
5062500035,5166338,520128692,2.0,R3X,required - low density,3,3,40.536883,-74.18113929
5062490024,5166292,520128709,1.0,R3X,required - low density,2,2,40.53652596,-74.18091819
5062500036,5164765,520128718,2.0,R3X,required - low density,3,3,40.53679313,-74.18124513
5062500037,5166337,520128727,2.0,R3X,required - low density,3,3,40.53671967,-74.18138857
5062490022,5161869,520128736,1.0,R3X,required - low density,2,2,40.53646334,-74.18102206
5062500038,5166336,520128745,2.0,R3X,required - low density,3,3,40.53667551,-74.18153343
5062500100,5166334,520128754,2.0,R3X,required - low density,3,3,40.53660064,-74.18180362
5062500039,5166335,520128763,2.0,R3X,required - low density,3,3,40.53663752,-74.18166923
5034810024,5161230,520128843,1.0,R3-2,required - low density,2,2,40.57954522,-74.07902369
5034810025,5161229,520128852,1.0,R3-2,required - low density,2,2,40.57952179,-74.07897747
5034810026,5171969,520128861,1.0,R3-2,required - low density,2,2,40.57949831,-74.07893356
5009500266,5166848,520128950,1.0,R3-2,required - low density,2,2,40.57691354,-74.12453483
5009500268,5166855,520128969,1.0,R3-2,required - low density,2,2,40.5769179,-74.1247296
5009500270,5166849,520128978,1.0,R3-2,required - low density,2,2,40.57693553,-74.12488993
5009500273,5158810,520128987,1.0,R3-2,required - low density,2,2,40.57696153,-74.12518283
5032630037,5047941,520129076,1.0,R3-1,required - low density,2,2,40.597898,-74.077467
5032630039,5164073,520129085,1.0,R3-1,required - low density,2,2,40.59788203,-74.07743907
5001150033,5166946,520129165,1.0,R3A,required - low density,2,0,40.6330977,-74.08760241
5009500275,5158812,520129316,1.0,R3-2,required - low density,2,2,40.57708512,-74.12515148
5009500277,5158811,520129325,1.0,R3-2,required - low density,2,2,40.57720248,-74.12512014
5009500279,5158808,520129334,1.0,R3-2,required - low density,2,2,40.57732638,-74.12508748
5009500280,5166868,520129343,1.0,R3-2,required - low density,2,2,40.57726291,-74.12480349
5009500282,5166867,520129352,1.0,R3-2,required - low density,2,2,40.5772319,-74.12464864
5009500284,5166865,520129361,1.0,R3-2,required - low density,2,2,40.57718211,-74.12447375
5009500103,5166862,520129370,1.0,R3-2,required - low density,2,2,40.57757765,-74.12439005
5009500101,5166863,520129389,1.0,R3-2,required - low density,2,2,40.57762235,-74.1245657
5009500100,5166864,520129398,1.0,R3-2,required - low density,2,2,40.57764361,-74.12470445
5009500099,5170447,520129405,1.0,R3-2,required - low density,2,2,40.57766881,-74.12485699
5009500097,5170448,520129414,1.0,R3-2,required - low density,2,2,40.5777042,-74.12500496
5033130047,5160478,520129575,2.0,R3X,required - low density,3,3,40.59286646,-74.09137199
5027740001,5162268,520129744,2.0,R3A,required - low density,3,3,40.59439817,-74.18998378
5062710030,5160857,520129977,2.0,R3X,required - low density,3,3,40.54768013,-74.18914647
5004877501,5158986,520132963,467.0,R6A,required - high density,234,229,40.62961847,-74.07372225
5004877502,5158987,520132972,104.0,R6A,required - high density,52,47,40.62860313,-74.07381418
5033950009,5050220,520135292,1.0,R3-1,required - low density,2,2,40.59143413,-74.07806602
5034780027,5050508,520135309,1.0,R3-1,required - low density,2,2,40.58055942,-74.08093562
5038080018,5105714,520135318,2.0,R3-1,required - low density,3,3,40.57349234,-74.09216312
5034810014,5050517,520135327,2.0,R3-2,required - low density,3,3,40.57983201,-74.07960752
5037280031,5109599,520135372,1.0,R3-1,required - low density,2,2,40.57657847,-74.09644157
5041080019,5057120,520135390,1.0,R3-2,required - low density,2,2,40.56003872,-74.10474423
5040930018,5170562,520135416,1.0,R3X,required - low density,2,2,40.560568,-74.102659
5038840028,5171914,520135425,2.0,R3-1,required - low density,3,3,40.57122,-74.093771
5038370048,5054927,520135434,1.0,R3-2,required - low density,2,2,40.5786948,-74.07936481
5038840030,5171915,520135443,2.0,R3-1,required - low density,3,3,40.57105338,-74.09380145
5038730005,5105590,520135531,2.0,R3-2,required - low density,3,3,40.57160501,-74.09061456
5037900051,5054503,520135540,1.0,R3-1,required - low density,2,2,40.57602928,-74.09146439
5038150029,5105632,520135559,2.0,R3-2,required - low density,3,3,40.57139502,-74.09239011
5078810065,5169688,520135602,1.0,R3A,required - low density,2,0,40.49925126,-74.24137421
5040910025,5057072,520135620,1.0,R3X,required - low density,2,2,40.56134845,-74.10276563
5038080004,5054698,520135755,1.0,R3-1,required - low density,2,2,40.57294862,-74.09222653
5037400024,5054322,520135764,1.0,R3-1,required - low density,2,2,40.573636,-74.09611
5040830001,5174629,520135773,1.0,R3-2,required - low density,2,2,40.56293329,-74.09926807
5040930012,5174594,520135791,1.0,R3X,required - low density,2,2,40.56074478,-74.10302046
5037980017,5054567,520135817,1.0,R3-1,required - low density,2,2,40.57413742,-74.09488994
5037380030,5054297,520135826,2.0,R3-1,required - low density,3,3,40.57398487,-74.0977898
5034110063,5144463,520135835,1.0,R3X,required - low density,2,2,40.58944853,-74.07250633
5034750033,5124020,520135844,1.0,R3-1,required - low density,2,2,40.58151137,-74.08281794
5034750032,5050505,520135853,1.0,R3-1,required - low density,2,2,40.5815294,-74.08285891
5038890017,5055177,520135915,1.0,R3-1,required - low density,2,2,40.57088295,-74.09350538
5037100015,5053849,520135988,2.0,R3-1,required - low density,3,3,40.58174305,-74.09037108
5009500245,5172019,520136004,1.0,R2,required - low density,2,2,40.57669759,-74.12576076
5054600053,5163133,520137646,1.0,C8-1,not permitted,0,0,40.54720403,-74.1587013
5053480528,5069243,520137717,1.0,R1-2,required - low density,2,2,40.5349652,-74.15780199
5038040033,5166420,520137842,1.0,R3-1,required - low density,2,2,40.57203334,-74.09404547
5078800005,5166421,520137851,1.0,R3A,required - low density,2,0,40.49947977,-74.24004094
5040700043,5166631,520137879,1.0,R3-1,required - low density,2,2,40.56173058,-74.10557118
5040830013,5166638,520137959,1.0,R3-2,required - low density,2,2,40.56296519,-74.09980619
5037220036,5054079,520137968,1.0,R3-1,required - low density,2,2,40.57736497,-74.09555757
5037360021,5166633,520137977,1.0,R3-1,required - low density,2,2,40.57469622,-74.09542342
5040880025,5166636,520137995,1.0,R3X,required - low density,2,2,40.56236323,-74.10276106
5038080016,5166639,520138039,1.0,R3-1,required - low density,2,2,40.57340244,-74.09224078
5038100018,5166635,520138048,1.0,R3-1,required - low density,2,2,40.57272778,-74.09062857
5031220127,5166422,520138057,1.0,R3-1,required - low density,2,2,40.59204664,-74.0650467
5038080015,5166640,520138066,1.0,R3-1,required - low density,2,2,40.57334877,-74.09226209
5040870045,5056968,520138075,1.0,R3X,required - low density,2,2,40.56243963,-74.10220518
5036730001,5171925,520138084,1.0,R3-1,required - low density,2,2,40.57917181,-74.09910403
5036730011,5166425,520138093,1.0,R3-1,required - low density,2,2,40.57931326,-74.09870848
5037360044,5166645,520138100,1.0,R3-1,required - low density,2,2,40.57433511,-74.09521379
5038000034,5166662,520138119,2.0,R3-1,required - low density,3,3,40.57376916,-74.09245386
5052060024,5166642,520138128,1.0,R3,required - low density,2,2,40.54298491,-74.14245614
5037960013,5166424,520138173,1.0,R3-1,required - low density,2,2,40.57517604,-74.0927573
5040810068,5166641,520138182,1.0,R3-2,required - low density,2,2,40.56357019,-74.0989712
5040910027,5166423,520138191,1.0,R3X,required - low density,2,2,40.56140421,-74.10289946
5050920036,5064651,520138235,1.0,R3-1,required - low density,2,2,40.55378524,-74.13560813
5050920035,5064651,520138244,1.0,R3-1,required - low density,2,2,40.553787,-74.135533
5038090009,5165206,520138253,1.0,R3-1,required - low density,2,2,40.57272139,-74.09180327
5040920026,5166644,520138262,1.0,R3X,required - low density,2,2,40.56096147,-74.10292997
5040810035,5170362,520138271,1.0,R3X,required - low density,2,2,40.56412819,-74.10060424
5040850053,5166643,520138280,1.0,R3X,required - low density,2,2,40.56280393,-74.10091142
5046680008,5169522,520138299,2.0,R3-2,required - low density,3,3,40.5597473,-74.12010681
5038100008,5166427,520138324,1.0,R3-1,required - low density,2,2,40.57230765,-74.09097079
5040850042,5166426,520138342,1.0,R3X,required - low density,2,2,40.5631664,-74.10154452
5038000027,5166646,520138351,1.0,R3-1,required - low density,2,2,40.57405294,-74.09226962
5038080003,5166647,520138404,1.0,R3-1,required - low density,2,2,40.57292728,-74.09215857
5037340020,5166652,520138413,1.0,R3-1,required - low density,2,2,40.57550405,-74.09665622
5066660051,5166658,520138440,1.0,R3X,required - low density,2,2,40.51322809,-74.19513635
5040680085,5166657,520138459,1.0,R3-1,required - low density,2,2,40.56202594,-74.10473336
5009550220,5166394,520138468,161.0,R3-2,required - low density,242,242,40.59577356,-74.13127442
5040830059,5168521,520138538,1.0,R3X,required - low density,2,2,40.56323268,-74.09991251
5040770008,5166628,520138556,1.0,R3X,required - low density,2,2,40.56351264,-74.10172482
5038070031,5054693,520138565,1.0,R3-1,required - low density,2,2,40.57354998,-74.08936338
5040650008,5166649,520138583,1.0,R3-1,required - low density,2,2,40.56481452,-74.10155724
5038060006,5166651,520138592,1.0,R3-1,required - low density,2,2,40.57360897,-74.09068271
5031160001,5045797,520138627,2.0,R3-1,required - low density,3,3,40.593759,-74.06662294
5038140034,5166655,520138681,1.0,R3-1,required - low density,2,2,40.57157616,-74.09335668
5040650013,5056492,520138690,1.0,R3-1,required - low density,2,2,40.56498229,-74.10127944
5038710007,5055025,520138707,1.0,R3-1,required - low density,2,2,40.5730474,-74.08929824
5040680056,5169245,520138716,1.0,R3-1,required - low density,2,2,40.563358,-74.103538
5040860013,5169537,520138725,2.0,R3X,required - low density,3,3,40.56210969,-74.1009275
