bbl,bin,jobnum,year,units,counits,parktype
5003110004,5155323,500800047,2014,1.0,1,required - low density
5079100032,5164009,500805499,2010,2.0,2,required - low density
5046337501,5140681,500805667,2010,17.0,17,required - low density
5060850062,5079663,500806194,2010,2.0,2,required - low density
5060160045,5163304,500808986,2011,1.0,1,required - low density
5069300016,5158240,500809529,2010,1.0,1,required - low density
5032350061,5157680,500810820,2012,1.0,1,required - low density
5032350161,5157685,500810839,2012,1.0,1,required - low density
5032350065,5160260,500810848,2012,1.0,1,required - low density
5032350063,5160259,500810857,2012,1.0,1,required - low density
5032200015,5151201,500810866,2010,1.0,1,required - low density
5032200014,5047239,500810875,2010,1.0,1,required - low density
5029227501,5158453,500810991,2015,6.0,6,required - low density
5029227501,5162099,500811008,2015,6.0,6,required - low density
5032350160,5157683,500811106,2012,1.0,1,required - low density
5053160034,5068477,500812720,2017,1.0,1,required - low density
5050950036,5123801,500813417,2013,1.0,1,required - low density
5001740026,5164430,500816806,2011,1.0,1,required - low density
5001740026,5164430,500816815,2011,1.0,1,required - low density
5079240077,5149387,500816995,2012,2.0,2,required - low density
5079240075,5149386,500817002,2012,2.0,2,required - low density
5079240069,5149383,500817057,2010,2.0,2,required - low density
5079240067,5149382,500817066,2013,1.0,1,required - low density
5079240065,5149381,500817075,2013,2.0,2,required - low density
5079240063,5149380,500817084,2013,2.0,2,required - low density
5079240061,5149379,500817093,2012,2.0,2,required - low density
5079240059,5149378,500817100,2012,2.0,2,required - low density
5079240057,5149377,500817119,2011,2.0,2,required - low density
5067120178,5158069,500818724,2013,2.0,2,required - low density
5060150024,5157842,500818733,2019,2.0,2,required - low density
5069460110,5158484,500818993,2011,2.0,2,required - low density
5069460112,5158485,500819000,2013,2.0,2,required - low density
5029810035,5044079,500820551,2014,1.0,1,required - low density
5036250033,5052378,500820695,2012,2.0,2,required - low density
5008720106,5022734,500821435,2010,1.0,1,required - low density
5032320020,5047451,500822390,2010,1.0,1,required - low density
5080240002,5088799,500822700,2011,2.0,2,required - low density
5080240003,5147138,500823380,2011,2.0,2,required - low density
5066680045,5146857,500824316,2011,1.0,1,required - low density
5052980062,5157995,500824799,2010,1.0,1,required - low density
5052980063,5157994,500824806,2010,1.0,1,required - low density
5034100068,5050374,500824940,2012,2.0,2,required - low density
5078910012,5088030,500826500,2010,2.0,2,required - low density
5008090001,5149424,500828991,2010,2.0,2,required - low density
5055980001,5074060,500831111,2010,2.0,2,required - low density
5062800050,5164440,500834369,2013,2.0,2,required - low density
5062800049,5164439,500834378,2012,2.0,2,required - low density
5006310184,5149702,500837776,2011,1.0,1,required - low density
5053210010,5068683,500838196,2020,1.0,1,required - low density
5075960199,5155413,500838524,2010,1.0,1,required - low density
5075960202,5155416,500838837,2010,1.0,1,required - low density
5075960203,5155417,500838846,2010,1.0,1,required - low density
5075960204,5163793,500838855,2011,1.0,1,required - low density
5075960205,5163795,500838864,2010,1.0,1,required - low density
5075960206,5862060,500838873,2010,1.0,1,required - low density
5075960207,5163797,500838882,2011,1.0,1,required - low density
5075960208,5163799,500838891,2011,1.0,1,required - low density
5033490004,5149259,500839159,2010,2.0,2,required - low density
5033490006,5149260,500839266,2010,1.0,1,required - low density
5033490008,5149261,500839275,2010,1.0,1,required - low density
5033440008,5149488,500839355,2010,2.0,2,required - low density
5067840007,5083222,500840281,2018,1.0,1,required - low density
5034100071,5050377,500841146,2012,2.0,2,required - low density
5007840001,5020147,500841182,2012,1.0,1,required - low density
5052950005,5162990,500842056,2011,2.0,2,required - low density
5052950003,5162989,500842065,2010,2.0,2,required - low density
5053700007,5069536,500842760,2012,1.0,1,required - low density
5022450047,5037044,500844679,2013,1.0,1,required - low density
5040680068,5149515,500846418,2010,1.0,1,required - low density
5040680069,5149516,500846427,2010,1.0,1,required - low density
5022920008,5149240,500847159,2010,1.0,1,required - low density
5037270004,5054118,500847747,2010,1.0,1,required - low density
5010130040,5162236,500848256,2014,2.0,2,required - low density
5011480029,5163354,500848274,2013,2.0,2,required - low density
5010130038,5162235,500848354,2014,2.0,2,required - low density
5011480028,5163353,500848363,2013,2.0,2,required - low density
5028390003,5167027,500848880,2011,2.0,2,required - low density
5001730029,5158648,500848933,2013,2.0,2,required - low density
5001730030,5159570,500848942,2013,1.0,1,required - low density
5032570014,5047919,500848988,2010,1.0,1,required - low density
5002950018,5164441,500849013,2013,1.0,1,required - low density
5060150030,5156996,500849317,2010,1.0,1,required - low density
5069760006,5167951,500849406,2015,1.0,1,required - low density
5010380019,5160555,500849718,2011,2.0,2,required - low density
5072670001,5150138,500851759,2012,2.0,2,required - low density
5052450041,5148418,500854257,2010,2.0,2,required - low density
5052450043,5148419,500854266,2010,2.0,2,required - low density
5006390018,5151128,500854792,2013,2.0,2,required - low density
5068050150,5157971,500855407,2010,2.0,2,required - low density
5068050152,5157972,500855425,2010,2.0,2,required - low density
5068050156,5157864,500855504,2010,2.0,2,required - low density
5028730040,5151909,500855933,2014,1.0,1,required - low density
5028730041,5151910,500855942,2014,1.0,1,required - low density
5028730042,5151911,500855951,2014,1.0,1,required - low density
5028730043,5151912,500855960,2014,1.0,1,required - low density
5031170056,5045863,500856273,2010,2.0,2,required - low density
5008380151,5021677,500856460,2010,1.0,1,required - low density
5006440022,5158223,500857628,2010,1.0,1,required - low density
5006440013,5165689,500857646,2011,2.0,2,required - low density
5006440014,5165690,500857655,2012,1.0,1,required - low density
5006440020,5165692,500857664,2012,1.0,1,required - low density
5006440023,5158224,500857673,2010,1.0,1,required - low density
5006440021,5165694,500857682,2012,1.0,1,required - low density
5006440024,5158225,500857691,2010,2.0,2,required - low density
5006440012,5158603,500857708,2012,1.0,1,required - low density
5006440019,5165691,500857735,2012,1.0,1,required - low density
5066650108,5082711,500862355,2010,2.0,2,required - low density
5063330082,5149563,500864674,2010,1.0,1,required - low density
5063330080,5149562,500864683,2011,2.0,2,required - low density
5065830045,5151377,500864772,2013,2.0,2,required - low density
5037280034,5157058,500865245,2010,1.0,1,required - low density
5037280035,5157059,500865254,2010,1.0,1,required - low density
5037280036,5157060,500865263,2010,1.0,1,required - low density
5037280037,5157441,500865272,2010,1.0,1,required - low density
5034000021,5159278,500865361,2012,1.0,1,required - low density
5070220001,5164451,500867181,2012,2.0,2,required - low density
5070220003,5164452,500867190,2012,2.0,2,required - low density
5070220077,5161883,500867207,2012,2.0,2,required - low density
5070220071,5163659,500867216,2011,2.0,2,required - low density
5070220073,5163660,500867225,2011,2.0,2,required - low density
5069070024,5151870,500867350,2011,1.0,1,required - low density
5069070025,5151871,500867369,2011,1.0,1,required - low density
5038090004,5168319,500867519,2012,1.0,1,required - low density
5038090005,5168320,500867564,2012,1.0,1,required - low density
5070220013,5166290,500868527,2012,2.0,2,required - low density
5033510060,5049578,500868714,2013,2.0,2,required - low density
5077930007,5087423,500869401,2018,1.0,1,required - low density
5070220019,5166277,500869508,2011,2.0,2,required - low density
5070220017,5166276,500869517,2011,2.0,2,required - low density
5023060350,5037360,500869768,2010,1.0,1,required - low density
5070220047,5164457,500900368,2012,2.0,2,required - low density
5070220051,5164459,500900377,2012,2.0,2,required - low density
5070220049,5164458,500900386,2012,2.0,2,required - low density
5054520060,5157816,500900439,2010,2.0,2,required - low density
5054520059,5163128,500900448,2010,2.0,2,required - low density
5054520061,5157817,500900457,2010,2.0,2,required - low density
5066990057,5151232,500900858,2012,2.0,2,required - low density
5066990052,5151230,500900867,2010,2.0,2,required - low density
5066990060,5151233,500900876,2010,2.0,2,required - low density
5066990054,5151231,500900885,2010,2.0,2,required - low density
5066990062,5151234,500900894,2010,2.0,2,required - low density
5070220031,5166278,500901027,2013,2.0,2,required - low density
5070220039,5166279,500901036,2012,2.0,2,required - low density
5070220041,5166280,500901045,2013,2.0,2,required - low density
5067400018,5083049,500901456,2012,2.0,2,required - low density
5065800007,5158516,500902124,2012,1.0,1,required - low density
5006200001,5147163,500902632,2010,110.0,110,required - low density
5005930185,5015229,500903338,2010,1.0,1,required - low density
5028540026,5111279,500904649,2011,5.0,5,required - low density
5008380230,5151728,500905023,2010,1.0,1,required - low density
5027710139,5041933,500905363,2012,1.0,1,required - low density
5027710138,5149784,500905372,2012,1.0,1,required - low density
5027710038,5149785,500905381,2012,1.0,1,required - low density
5027710039,5149783,500905390,2012,1.0,1,required - low density
5070220063,5163656,500905782,2011,2.0,2,required - low density
5070220057,5163654,500905791,2013,2.0,2,required - low density
5070220055,5163653,500905915,2013,2.0,2,required - low density
5070220053,5166282,500905924,2013,2.0,2,required - low density
5070220059,5163655,500905933,2013,2.0,2,required - low density
5070450243,5151243,500905942,2010,2.0,2,required - low density
5070450247,5151244,500905951,2010,2.0,2,required - low density
5036150019,5052186,500906790,2015,2.0,2,required - low density
5003310128,5009054,510000179,2016,1.0,1,required - low density
5037000042,5161399,510000302,2011,2.0,2,required - low density
5002440011,5165457,510000428,2012,2.0,2,required - low density
5016700137,5164070,510000632,2013,1.0,1,required - low density
5016700139,5164069,510000641,2013,1.0,1,required - low density
5037400015,5151215,510000749,2010,1.0,1,required - low density
5032800040,5151706,510000767,2010,2.0,2,required - low density
5032800008,5151702,510000847,2010,2.0,2,required - low density
5032800010,5151703,510000856,2011,2.0,2,required - low density
5034110053,5158419,510000909,2010,2.0,2,required - low density
5034110052,5158420,510000918,2011,2.0,2,required - low density
5034110051,5159267,510000927,2010,2.0,2,required - low density
5032800012,5151705,510001141,2010,2.0,2,required - low density
5028610004,5159162,510001338,2012,1.0,1,required - low density
5028610003,5159161,510001374,2012,1.0,1,required - low density
5028610001,5159164,510001383,2012,1.0,1,required - low density
5028610002,5159163,510001392,2012,1.0,1,required - low density
5011830101,5166999,510001506,2014,2.0,2,required - low density
5030400027,5153426,510001739,2016,1.0,1,required - low density
5062490026,5164772,510003372,2013,1.0,1,required - low density
5062490025,5080464,510003381,2013,1.0,1,required - low density
5002010068,5159573,510003764,2012,2.0,2,required - low density
5002010071,5157652,510003773,2010,2.0,2,required - low density
5002010070,5167158,510003782,2011,2.0,2,required - low density
5002010067,5161644,510003791,2013,2.0,2,required - low density
5002010069,5157651,510003808,2011,2.0,2,required - low density
5079100089,5151855,510003844,2010,2.0,2,required - low density
5079100087,5151857,510003853,2010,2.0,2,required - low density
5079100085,5171983,510003862,2010,2.0,2,required - low density
5079100083,5159845,510003871,2013,2.0,2,required - low density
5055200084,5164266,510004031,2014,2.0,2,required - low density
5075960182,5163774,510004273,2010,1.0,1,required - low density
5075960184,5163777,510004291,2010,1.0,1,required - low density
5075960186,5163779,510004344,2010,1.0,1,required - low density
5075960187,5163780,510004353,2010,1.0,1,required - low density
5075960188,5163782,510004406,2010,1.0,1,required - low density
